RESPOND_ID,EXAMIN_BEGIN_DE,LSR_CLTUR_ACT_WHOLE_SATSFC_VALUE,LSR_CLTUR_ACT_SATSFC_IMPRTY_RESN_CN,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,HSHLD_INCOME_DGREE_NM,ANSWRR_OC_AREA_NM
"53352513","20240322","보통이다","대체적으로 원하는 콘텐츠를 접하고 있음.","F","30대","500~700만원 미만","인천"
"53352590","20240322","불만족하는 편이다","자격증에 시간을 많이 쓴다","F","40대","500~700만원 미만","대전"
"53352615","20240322","보통이다","없음","M","40대","300~500만원 미만","세종"
"53352624","20240322","보통이다","아젝.육아로 충분한 시간을 할애하지 못하고 있다.","M","40대","700만원 이상","서울"
"53352798","20240322","보통이다","보통이였으니까…","F","19~29세","500~700만원 미만","경기"
"53352872","20240322","보통이다","활동 시간이 줄어 만족도가 떨어져서","F","50대","500~700만원 미만","인천"
"53352966","20240322","보통이다","학교 수업때문에","F","50대","없음/모름/무응답","충남"
"53353272","20240322","보통이다","그냥 평범한 생활 유지","M","30대","300만원 미만","서울"
"53353288","20240322","만족하는 편이다","많은 시간을 할애하기는 힘들지만 가능한 여건 내에서는 잘 즐기고 있음","M","40대","700만원 이상","부산"
"53353518","20240322","매우 만족한다","잘 쉬어서","F","19~29세","300~500만원 미만","서울"
"53353704","20240322","만족하는 편이다","하고싶을때 하고싶은만큼 할수있다","M","40대","300~500만원 미만","서울"
"53353817","20240322","보통이다","피곤해서 집중하지 못한 편입니다","F","50대","300만원 미만","대구"
"53353852","20240322","보통이다","예전과 비슷해서","F","40대","300만원 미만","서울"
"53353858","20240322","만족하는 편이다","여가활동 시간을 많이 보내는편임","F","40대","700만원 이상","경기"
"53354070","20240322","만족하는 편이다","하고싶은대로 하니까","F","50대","700만원 이상","제주"
"53354081","20240322","불만족하는 편이다","여가시간에 소요되는 비용 증가","F","30대","700만원 이상","제주"
"53354225","20240322","보통이다","변화가 없어서","M","40대","500~700만원 미만","인천"
"53354228","20240322","만족하는 편이다","집 드럼연습실 이용","M","60대","500~700만원 미만","서울"
"53354240","20240322","보통이다","퇴근후 술한잔 증가함 담날 후회가 반복","M","50대","300만원 미만","부산"
"53354461","20240322","만족하는 편이다","집에서 쉬는게 좋다","M","40대","300만원 미만","울산"
"53354593","20240322","보통이다","삶의 여유. 금전적 문제","M","50대","300만원 미만","충북"
"53354809","20240322","보통이다","늘 같아서","F","30대","300~500만원 미만","서울"
"53354873","20240322","보통이다","툭별히 여가생활할 시간이 많이 없어서","M","50대","700만원 이상","전남"
"53354945","20240322","만족하는 편이다","시간적 여유가 있어서","M","50대","700만원 이상","경북"
"53354973","20240322","만족하는 편이다","부대시설 및 환경여건 만족","M","50대","500~700만원 미만","대전"
"53355032","20240322","보통이다","변화가없이 평범하다","F","40대","없음/모름/무응답","제주"
"53355053","20240322","보통이다","큰 변화가 없다","M","40대","700만원 이상","경북"
"53355116","20240322","만족하는 편이다","원하는 것을 어느정도 실행했음","F","40대","500~700만원 미만","경기"
"53355139","20240322","만족하는 편이다","하고 싶은.일을 할수있다.","F","60대","500~700만원 미만","경기"
"53355377","20240322","만족하는 편이다","여행 운동등 하고싶은것을 했음","M","60대","300~500만원 미만","서울"
"53355390","20240322","보통이다","비슷함","F","40대","300~500만원 미만","충남"
"53355397","20240322","보통이다","홀로 다니기가불편하다 자가용이없어서","F","60대","300~500만원 미만","경북"
"53355461","20240322","보통이다","놀아 본 사람이 논다","M","50대","700만원 이상","경남"
"53355605","20240322","불만족하는 편이다","시간이 모자람","F","40대","700만원 이상","경남"
"53355617","20240322","불만족하는 편이다","자금 및 인프라 부족","F","30대","없음/모름/무응답","부산"
"53355677","20240322","불만족하는 편이다","자금부족","F","50대","700만원 이상","인천"
"53355722","20240322","보통이다","직장 구하는 데 신경을 쓰기때문","M","60대","300~500만원 미만","충남"
"53355883","20240322","보통이다","그냥 시간 때우기 위해 하는거 같아서","M","30대","300만원 미만","경기"
"53355886","20240322","보통이다","기대치에는 아직못미치느듯.","F","50대","300~500만원 미만","대구"
"53356019","20240322","만족하는 편이다","하고 싶은것은 다 할수 있는 여건이라서입니다 시간 경제적 둘다준비되어있다고 생가합니다","F","60대","700만원 이상","서울"
"53356076","20240322","보통이다","길게 여가기간을 못가서","M","40대","300~500만원 미만","울산"
"53356210","20240322","만족하는 편이다","금전적으로 부족하지 않음","M","30대","500~700만원 미만","서울"
"53356225","20240322","보통이다","그냥그랬음","F","19~29세","500~700만원 미만","경기"
"53356281","20240322","보통이다","제대로 된 여가 활동을 한 적이 없기 때문에","M","30대","300만원 미만","인천"
"53356311","20240322","보통이다","직접하지못하는아쉬움","F","50대","300~500만원 미만","강원"
"53356505","20240322","보통이다","약간의 시간적, 경제적 여유가 생겨서","M","50대","500~700만원 미만","강원"
"53356654","20240322","만족하는 편이다","경제적으로나 시간적으로 여유가 있다","F","40대","700만원 이상","경북"
"53356705","20240322","만족하는 편이다","시간이 충분하고 지속적인 활동이라 만족함","F","60대","300~500만원 미만","광주"
"53356759","20240322","보통이다","물가가 넘올라서 금전적으로 부담이 좀간다..","F","60대","300~500만원 미만","서울"
"53356876","20240322","만족하는 편이다","딸과 보내는 시간이 많이 늘었다","F","40대","300만원 미만","강원"
"53356920","20240322","만족하는 편이다","하고자 하는것을 할수있기에","M","60대","500~700만원 미만","서울"
"53356958","20240322","만족하는 편이다","스트레스해소 힐링","M","60대","500~700만원 미만","서울"
"53357071","20240322","만족하는 편이다","퇴사후 여가시간을 즐기고 있음","F","40대","500~700만원 미만","전남"
"53357492","20240322","만족하는 편이다","시간적인 여유가 있다.","M","60대","500~700만원 미만","대구"
"53357496","20240322","보통이다","여유없음","M","40대","700만원 이상","전남"
"53357771","20240322","보통이다","잘 쉬지 못했다","F","30대","300~500만원 미만","광주"
"53357791","20240322","보통이다","평소완 같다","M","40대","500~700만원 미만","경기"
"53358132","20240322","보통이다","일단은 먹고 여가비가 넉넉하지 않다.제일 큰 문제다","M","30대","300만원 미만","충북"
"53358154","20240322","만족하는 편이다","스트레스가 덜하다","F","30대","500~700만원 미만","서울"
"53358268","20240322","만족하는 편이다","시간이 널널함","F","19~29세","없음/모름/무응답","충북"
"53358307","20240322","만족하는 편이다","편리하다","M","19~29세","500~700만원 미만","경기"
"53358465","20240322","보통이다","시간적인 여유가 많지않다","M","40대","없음/모름/무응답","강원"
"53358472","20240322","불만족하는 편이다","시간이 없다 취업","F","40대","700만원 이상","울산"
"53358618","20240322","보통이다","취준생 신분으로 시간은 많지만 여가시간을 막 쓰기 좀 아쉬워서","M","19~29세","700만원 이상","충남"
"53358631","20240322","보통이다","특별히 좋은 것도 나쁜 것도 없었다.","F","60대","300만원 미만","경기"
"53358687","20240322","만족하는 편이다","여유로운시간 확보","M","50대","700만원 이상","서울"
"53358713","20240322","만족하는 편이다","인프라 및 여건이 풍분한 편","F","50대","700만원 이상","인천"
"53358780","20240322","보통이다","날씨가더워서 여가생활 잘못함","F","50대","700만원 이상","전북"
"53359026","20240322","매우 만족한다","시간 구애가 없어서","M","60대","700만원 이상","세종"
"53359078","20240322","보통이다","같은 일상","M","19~29세","300~500만원 미만","경기"
"53359618","20240322","만족하는 편이다","하고자 하는 주말 여가 활동을 했음","M","50대","700만원 이상","대구"
"53359636","20240322","보통이다","시간이 별로 없어서","F","19~29세","없음/모름/무응답","경기"
"53359702","20240322","불만족하는 편이다","업무가많음","F","40대","700만원 이상","부산"
"53359730","20240322","불만족하는 편이다","우선 집 근처에 인프라가 잘 갖춰져있지 않고, 업무와 집안일로 인해 여가 시간이 많이 나지 않음","M","30대","300~500만원 미만","경남"
"53359749","20240322","만족하는 편이다","만족","M","50대","700만원 이상","경기"
"53359825","20240322","보통이다","금전적으로 여유롭지못해서 여가생활이 부족했다","M","19~29세","300만원 미만","충북"
"53359998","20240322","보통이다","소득부족","F","19~29세","300만원 미만","인천"
"53360098","20240322","보통이다","매번 즐거움만 가득하지는 않아서~","F","40대","500~700만원 미만","인천"
"53360108","20240322","만족하는 편이다","코로나 끝나 제한이 많이 풀렸기 때문이다.","M","19~29세","300만원 미만","서울"
"53360189","20240322","만족하는 편이다","적당한 운동과 시간을 하고 있기 때문에..","M","60대","300~500만원 미만","부산"
"53360191","20240322","만족하는 편이다","적지도 많지도 않고 적당함","F","19~29세","없음/모름/무응답","경북"
