"구·군별","내외국인별","시점","세대수[세대]","인구[명]","남자인구[명]","여자인구[명]",
"하단2동","총인구","2020.09 월","12378","26107","12988","13119",
"하단2동","총인구","2020.10 월","12353","26005","12918","13087",
"하단2동","총인구","2020.11 월","12387","25981","12911","13070",
"하단2동","총인구","2020.12 월","12376","25889","12860","13029",
"하단2동","총인구","2021.01 월","12370","25800","12824","12976",
"하단2동","총인구","2021.02 월","12446","25745","12797","12948",
"하단2동","총인구","2021.03 월","12572","25810","12826","12984",
"하단2동","총인구","2021.04 월","12548","25720","12785","12935",
"하단2동","총인구","2021.05 월","12609","25760","12822","12938",
"하단2동","총인구","2021.06 월","12646","25768","12824","12944",
"하단2동","총인구","2021.07 월","12672","25745","12806","12939",
"하단2동","총인구","2021.08 월","12712","25749","12839","12910",
"하단2동","총인구","2021.09 월","12760","25806","12857","12949",
"하단2동","총인구","2021.10 월","12797","25819","12857","12962",
"하단2동","총인구","2021.11 월","12846","25823","12862","12961",
"하단2동","총인구","2021.12 월","12871","25799","12849","12950",
"하단2동","총인구","2022.01 월","12832","25691","12809","12882",
"하단2동","총인구","2022.02 월","12960","25737","12857","12880",
"하단2동","총인구","2022.03 월","13024","25738","12879","12859",
"하단2동","총인구","2022.04 월","13057","25735","12892","12843",
"하단2동","총인구","2022.05 월","13097","25759","12902","12857",
"하단2동","총인구","2022.06 월","13102","25762","12895","12867",
"하단2동","총인구","2022.07 월","13134","25742","12906","12836",
"하단2동","총인구","2022.08 월","13231","25814","12956","12858",
"하단2동","총인구","2022.09 월","13250","25849","12965","12884",
"하단2동","총인구","2022.10 월","13271","25860","12986","12874",
"하단2동","총인구","2022.11 월","13285","25873","12998","12875",
"하단2동","총인구","2022.12 월","13245","25790","12951","12839",
"하단2동","총인구","2023.01 월","13210","25716","12934","12782",
"하단2동","총인구","2023.02 월","13372","25767","12990","12777",
"하단2동","총인구","2023.03 월","13421","25866","13007","12859",
"하단2동","총인구","2023.04 월","13415","25825","12975","12850",
"하단2동","총인구","2023.05 월","13440","25865","12981","12884",
"하단2동","총인구","2023.06 월","13445","25821","12951","12870",
"하단2동","총인구","2023.07 월","13449","25797","12942","12855",
"하단2동","총인구","2023.08 월","13501","25851","12968","12883",
"하단2동","총인구","2023.09 월","13498","25883","12956","12927",
"하단2동","총인구","2023.10 월","13494","25809","12951","12858",
"하단2동","총인구","2023.11 월","13497","25809","12935","12874",
"하단2동","총인구","2023.12 월","13513","25813","12942","12871",
"하단2동","총인구","2024.01 월","13454","25689","12861","12828",
"하단2동","총인구","2024.02 월","13561","25688","12920","12768",
"하단2동","총인구","2024.03 월","13628","25770","12970","12800",
"하단2동","총인구","2024.04 월","13627","25744","12957","12787",
"하단2동","총인구","2024.05 월","13654","25760","12966","12794",
"하단2동","총인구","2024.06 월","13644","25722","12923","12799",
"하단2동","총인구","2024.07 월","13668","25716","12950","12766",
"하단2동","총인구","2024.08 월","13676","25675","12947","12728",
"하단2동","총인구","2024.09 월","13669","25709","12948","12761",
"하단2동","총인구","2024.10 월","13667","25661","12919","12742",
"하단2동","총인구","2024.11 월","13663","25609","12889","12720",
"하단2동","총인구","2024.12 월","13642","25553","12881","12672",
"신평1동","총인구","2020.01 월","8491","18585","9658","8927",
"신평1동","총인구","2020.02 월","8494","18561","9657","8904",
"신평1동","총인구","2020.03 월","8497","18505","9596","8909",
"신평1동","총인구","2020.04 월","8512","18507","9596","8911",
"신평1동","총인구","2020.05 월","8519","18469","9575","8894",
"신평1동","총인구","2020.06 월","8516","18433","9546","8887",
"신평1동","총인구","2020.07 월","8511","18395","9541","8854",
"신평1동","총인구","2020.08 월","8490","18314","9493","8821",
"신평1동","총인구","2020.09 월","8481","18246","9448","8798",
"신평1동","총인구","2020.10 월","8469","18171","9403","8768",
"신평1동","총인구","2020.11 월","8478","18155","9393","8762",
"신평1동","총인구","2020.12 월","8482","18127","9371","8756",
"신평1동","총인구","2021.01 월","8462","18068","9342","8726",
"신평1동","총인구","2021.02 월","8445","17997","9311","8686",
"신평1동","총인구","2021.03 월","8297","17797","9227","8570",
"신평1동","총인구","2021.04 월","8295","17771","9242","8529",
"신평1동","총인구","2021.05 월","8290","17715","9231","8484",
"신평1동","총인구","2021.06 월","8292","17658","9188","8470",
"신평1동","총인구","2021.07 월","8275","17609","9162","8447",
"신평1동","총인구","2021.08 월","8261","17546","9138","8408",
"신평1동","총인구","2021.09 월","8262","17493","9116","8377",
"신평1동","총인구","2021.10 월","8258","17454","9104","8350",
"신평1동","총인구","2021.11 월","8261","17414","9083","8331",
"신평1동","총인구","2021.12 월","8258","17362","9057","8305",
"신평1동","총인구","2022.01 월","8244","17290","9016","8274",
"신평1동","총인구","2022.02 월","8221","17192","8962","8230",
"신평1동","총인구","2022.03 월","8222","17119","8933","8186",
"신평1동","총인구","2022.04 월","8235","17108","8917","8191",
"신평1동","총인구","2022.05 월","8233","17097","8909","8188",
"신평1동","총인구","2022.06 월","8208","17028","8875","8153",
"신평1동","총인구","2022.07 월","8203","16975","8831","8144",
"신평1동","총인구","2022.08 월","8207","16953","8814","8139",
"신평1동","총인구","2022.09 월","8170","16858","8759","8099",
"신평1동","총인구","2022.10 월","8152","16816","8735","8081",
"신평1동","총인구","2022.11 월","8138","16758","8705","8053",
"신평1동","총인구","2022.12 월","8122","16710","8675","8035",
"신평1동","총인구","2023.01 월","8106","16668","8662","8006",
"신평1동","총인구","2023.02 월","8079","16562","8600","7962",
"신평1동","총인구","2023.03 월","8059","16492","8563","7929",
"신평1동","총인구","2023.04 월","8047","16464","8546","7918",
"신평1동","총인구","2023.05 월","8039","16442","8537","7905",
"신평1동","총인구","2023.06 월","8018","16408","8523","7885",
"신평1동","총인구","2023.07 월","8019","16368","8494","7874",
"신평1동","총인구","2023.08 월","7987","16273","8459","7814",
"신평1동","총인구","2023.09 월","7971","16265","8462","7803",
"신평1동","총인구","2023.10 월","7967","16280","8476","7804",
"신평1동","총인구","2023.11 월","7951","16257","8473","7784",
"신평1동","총인구","2023.12 월","7944","16222","8456","7766",
"신평1동","총인구","2024.01 월","7915","16195","8442","7753",
"신평1동","총인구","2024.02 월","7903","16140","8416","7724",
"신평1동","총인구","2024.03 월","7905","16154","8428","7726",
"신평1동","총인구","2024.04 월","7913","16151","8421","7730",
"신평1동","총인구","2024.05 월","7907","16144","8427","7717",
"신평1동","총인구","2024.06 월","7897","16117","8411","7706",
"신평1동","총인구","2024.07 월","7881","16086","8396","7690",
"신평1동","총인구","2024.08 월","7878","16040","8373","7667",
"신평1동","총인구","2024.09 월","7884","16012","8355","7657",
"신평1동","총인구","2024.10 월","7851","15953","8323","7630",
"신평1동","총인구","2024.11 월","7807","15872","8290","7582",
"신평1동","총인구","2024.12 월","7782","15800","8260","7540",
"신평2동","총인구","2020.01 월","6611","16693","8487","8206",
"신평2동","총인구","2020.02 월","6610","16657","8465","8192",
"신평2동","총인구","2020.03 월","6625","16678","8454","8224",
"신평2동","총인구","2020.04 월","6637","16664","8444","8220",
"신평2동","총인구","2020.05 월","6672","16689","8445","8244",
"신평2동","총인구","2020.06 월","6692","16716","8474","8242",
"신평2동","총인구","2020.07 월","6700","16709","8468","8241",
"신평2동","총인구","2020.08 월","6711","16651","8427","8224",
"신평2동","총인구","2020.09 월","6704","16581","8385","8196",
"신평2동","총인구","2020.10 월","6688","16514","8358","8156",
"신평2동","총인구","2020.11 월","6698","16474","8343","8131",
"신평2동","총인구","2020.12 월","6681","16363","8268","8095",
"신평2동","총인구","2021.01 월","6684","16354","8268","8086",
"신평2동","총인구","2021.02 월","6709","16353","8258","8095",
"신평2동","총인구","2021.03 월","6682","16259","8202","8057",
"신평2동","총인구","2021.04 월","6666","16184","8149","8035",
"신평2동","총인구","2021.05 월","6679","16158","8131","8027",
"신평2동","총인구","2021.06 월","6679","16125","8112","8013",
"신평2동","총인구","2021.07 월","6691","16111","8101","8010",
"신평2동","총인구","2021.08 월","6706","16073","8085","7988",
"신평2동","총인구","2021.09 월","6711","16059","8090","7969",
"신평2동","총인구","2021.10 월","6721","16047","8085","7962",
"신평2동","총인구","2021.11 월","6742","16053","8102","7951",
"신평2동","총인구","2021.12 월","6733","16033","8084","7949",
"신평2동","총인구","2022.01 월","6990","16611","8363","8248",
"신평2동","총인구","2022.02 월","7373","17493","8814","8679",
"신평2동","총인구","2022.03 월","7503","17781","8973","8808",
"신평2동","총인구","2022.04 월","7572","17902","9025","8877",
"신평2동","총인구","2022.05 월","7596","17953","9054","8899",
"신평2동","총인구","2022.06 월","7607","17968","9057","8911",
"신평2동","총인구","2022.07 월","7610","17962","9043","8919",
"신평2동","총인구","2022.08 월","7597","17899","9004","8895",
"신평2동","총인구","2022.09 월","7608","17887","9000","8887",
"신평2동","총인구","2022.10 월","7615","17904","8999","8905",
"신평2동","총인구","2022.11 월","7613","17939","9019","8920",
"신평2동","총인구","2022.12 월","7605","17932","9017","8915",
"신평2동","총인구","2023.01 월","7582","17881","8971","8910",
"신평2동","총인구","2023.02 월","7575","17832","8947","8885",
"신평2동","총인구","2023.03 월","7549","17787","8917","8870",
"신평2동","총인구","2023.04 월","7548","17750","8901","8849",
"신평2동","총인구","2023.05 월","7557","17751","8903","8848",
"신평2동","총인구","2023.06 월","7557","17757","8918","8839",
"신평2동","총인구","2023.07 월","7554","17734","8915","8819",
"신평2동","총인구","2023.08 월","7561","17761","8928","8833",
"신평2동","총인구","2023.09 월","7560","17750","8911","8839",
"신평2동","총인구","2023.10 월","7548","17717","8894","8823",
"신평2동","총인구","2023.11 월","7554","17716","8884","8832",
"신평2동","총인구","2023.12 월","7546","17715","8887","8828",
"신평2동","총인구","2024.01 월","7541","17693","8886","8807",
"신평2동","총인구","2024.02 월","7532","17631","8861","8770",
"신평2동","총인구","2024.03 월","7521","17591","8839","8752",
"신평2동","총인구","2024.04 월","7526","17585","8848","8737",
"신평2동","총인구","2024.05 월","7525","17561","8838","8723",
"신평2동","총인구","2024.06 월","7526","17560","8847","8713",
"신평2동","총인구","2024.07 월","7530","17537","8828","8709",
"신평2동","총인구","2024.08 월","7533","17525","8818","8707",
"신평2동","총인구","2024.09 월","7536","17515","8813","8702",
"신평2동","총인구","2024.10 월","7525","17399","8757","8642",
"신평2동","총인구","2024.11 월","7507","17343","8722","8621",
"신평2동","총인구","2024.12 월","7517","17379","8736","8643",
"장림1동","총인구","2020.01 월","5499","13018","7013","6005",
"장림1동","총인구","2020.02 월","5472","12952","6985","5967",
"장림1동","총인구","2020.03 월","5402","12808","6895","5913",
"장림1동","총인구","2020.04 월","5330","12636","6804","5832",
"장림1동","총인구","2020.05 월","5293","12509","6727","5782",
"장림1동","총인구","2020.06 월","5243","12388","6659","5729",
