year,month,address_gu,sub_address,sub_household,sub_pop,sub_male_pop,sub_female_pop,sub_single
2021,7,사상구,덕포동,10013.0,22343.0,11379.0,10964.0,3910.0
2021,7,사상구,모라동,19256.0,39346.0,19399.0,19947.0,8409.0
2021,7,사상구,삼락동,3130.0,6234.0,3361.0,2873.0,1627.0
2021,7,사상구,엄궁동,10594.0,27805.0,13887.0,13918.0,2613.0
2021,7,사상구,주례동,23340.0,52819.0,26415.0,26404.0,8970.0
2021,7,사상구,학장동,12141.0,29148.0,14703.0,14445.0,3731.0
2021,7,사하구,감천동,11712.0,25280.0,12596.0,12684.0,4605.0
2021,7,사하구,괴정동,26997.0,59186.0,28645.0,30541.0,10072.0
2021,7,사하구,구평동,4581.0,11716.0,6004.0,5712.0,1096.0
2021,7,사하구,다대동,29191.0,67891.0,33907.0,33984.0,10406.0
2021,7,사하구,당리동,11364.0,26859.0,13140.0,13719.0,3562.0
2021,7,사하구,신평동,14971.0,33783.0,17300.0,16483.0,5711.0
2021,7,사하구,장림동,16889.0,39624.0,20461.0,19163.0,6013.0
2021,7,사하구,하단동,22884.0,47520.0,23660.0,23860.0,10582.0
2021,7,서구,남부민동,7716.0,14670.0,7513.0,7157.0,3861.0
2021,7,서구,동대신동,10099.0,20651.0,9898.0,10753.0,4486.0
2021,7,서구,서대신동,12797.0,30172.0,14188.0,15984.0,4392.0
2021,7,서구,아미동,3916.0,6826.0,3450.0,3376.0,2342.0
2021,7,서구,암남동,6392.0,13351.0,6613.0,6738.0,3021.0
2021,7,서구,초장동,2617.0,4438.0,2245.0,2193.0,1552.0
2021,7,수영구,광안동,35366.0,68383.0,31787.0,36596.0,18116.0
2021,7,수영구,남천동,11252.0,26452.0,12231.0,14221.0,3763.0
2021,7,수영구,망미동,17420.0,38927.0,18734.0,20193.0,6148.0
2021,7,수영구,민락동,13043.0,28850.0,13890.0,14960.0,4936.0
2021,7,수영구,수영동,7867.0,14956.0,7177.0,7779.0,3857.0
2021,7,연제구,거제동,24780.0,62658.0,30194.0,32464.0,6831.0
2021,7,연제구,연산동,67385.0,144515.0,69443.0,75072.0,27178.0
2021,7,영도구,동삼동,20673.0,42164.0,20730.0,21434.0,9183.0
2021,7,영도구,봉래동,6795.0,14331.0,7042.0,7289.0,2825.0
2021,7,영도구,신선동,4688.0,8637.0,4337.0,4300.0,2387.0
2021,7,영도구,영선동,5785.0,12641.0,6159.0,6482.0,2208.0
2021,7,영도구,청학동,10980.0,24456.0,12144.0,12312.0,4098.0
2021,7,중구,남포동,635.0,1174.0,752.0,422.0,441.0
2021,7,중구,대청동,3521.0,6457.0,3027.0,3430.0,1901.0
2021,7,중구,동광동,1773.0,3025.0,1617.0,1408.0,1162.0
2021,7,중구,보수동,5908.0,10868.0,5242.0,5626.0,3224.0
2021,7,중구,부평동,2718.0,4710.0,2217.0,2493.0,1637.0
2021,7,해운대구,반여동,30690.0,73113.0,35941.0,37172.0,9790.0
2021,7,해운대구,우동,33744.0,83857.0,39918.0,43939.0,10080.0
2021,7,해운대구,재송동,26096.0,63474.0,31103.0,32371.0,8159.0
2021,7,해운대구,좌동,36879.0,90496.0,42306.0,48190.0,11402.0
2021,7,해운대구,중동,19382.0,44091.0,21168.0,22923.0,7408.0
2021,8,강서구,강동동,2532.0,4425.0,2394.0,2031.0,1443.0
2021,8,강서구,명지동,30273.0,82912.0,41519.0,41393.0,7092.0
2021,8,금정구,구서동,21554.0,53613.0,25539.0,28074.0,6022.0
2021,8,금정구,금성동,477.0,1060.0,507.0,553.0,189.0
2021,8,금정구,남산동,14086.0,29916.0,14464.0,15452.0,6066.0
2021,8,금정구,서동,14136.0,26332.0,13204.0,13128.0,7127.0
2021,8,금정구,장전동,22303.0,46967.0,23208.0,23759.0,11224.0
2021,8,기장군,기장읍,25334.0,53258.0,26002.0,27256.0,10977.0
2021,8,기장군,일광읍,10713.0,25902.0,12864.0,13038.0,3333.0
2021,8,기장군,장안읍,4716.0,8926.0,4917.0,4009.0,2579.0
2021,8,기장군,정관읍,31605.0,82733.0,41022.0,41711.0,8912.0
2021,8,기장군,철마면,3873.0,7993.0,4047.0,3946.0,1589.0
2021,8,남구,감만동,9517.0,20199.0,10162.0,10037.0,3801.0
2021,8,남구,대연동,43660.0,97175.0,47614.0,49561.0,19088.0
2021,8,남구,문현동,21636.0,47029.0,22932.0,24097.0,8531.0
2021,8,남구,용당동,3481.0,8437.0,4290.0,4147.0,1165.0
2021,8,남구,용호동,33322.0,83206.0,40252.0,42954.0,9232.0
2021,8,남구,우암동,5768.0,13039.0,6442.0,6597.0,1971.0
2021,8,동구,범일동,12638.0,24300.0,12020.0,12280.0,6288.0
2021,8,동구,수정동,12208.0,23615.0,11330.0,12285.0,5798.0
2021,8,동구,좌천동,5374.0,10910.0,5282.0,5628.0,2319.0
2021,8,동구,초량동,15710.0,30988.0,15249.0,15739.0,8258.0
2021,8,동래구,명륜동,9411.0,25009.0,12280.0,12729.0,2380.0
2021,8,동래구,명장동,12830.0,29302.0,14233.0,15069.0,4259.0
2021,8,동래구,사직동,21854.0,56026.0,27210.0,28816.0,6073.0
2021,8,동래구,안락동,18052.0,42306.0,20665.0,21641.0,5875.0
2021,8,동래구,온천동,34577.0,73791.0,35643.0,38148.0,14685.0
2021,8,부산진구,가야동,17395.0,37003.0,18228.0,18775.0,7435.0
2021,8,부산진구,개금동,26312.0,57307.0,27662.0,29645.0,10530.0
2021,8,부산진구,당감동,20140.0,45248.0,21724.0,23524.0,7121.0
2021,8,부산진구,범천동,17558.0,32760.0,15722.0,17038.0,8969.0
2021,8,부산진구,부암동,16639.0,40668.0,19949.0,20719.0,5011.0
2021,8,부산진구,양정동,16893.0,32788.0,15258.0,17530.0,8547.0
2021,8,부산진구,연지동,8729.0,20855.0,9849.0,11006.0,2622.0
2021,8,부산진구,전포동,23597.0,43370.0,20570.0,22800.0,12956.0
2021,8,부산진구,초읍동,9985.0,22210.0,10725.0,11485.0,3589.0
2021,8,북구,구포동,28701.0,61970.0,31751.0,30219.0,11707.0
2021,8,북구,금곡동,18146.0,38468.0,18601.0,19867.0,7461.0
2021,8,북구,덕천동,18466.0,34560.0,17022.0,17538.0,9373.0
2021,8,북구,만덕동,25046.0,62030.0,30332.0,31698.0,6355.0
2021,8,북구,화명동,31977.0,88900.0,43554.0,45346.0,6009.0
2021,8,사상구,감전동,7246.0,14012.0,7490.0,6522.0,3614.0
2021,8,사상구,괘법동,12510.0,23066.0,11947.0,11119.0,7160.0
2021,8,사상구,덕포동,10020.0,22304.0,11353.0,10951.0,3933.0
2021,8,사상구,모라동,19274.0,39244.0,19341.0,19903.0,8464.0
2021,8,사상구,삼락동,3132.0,6218.0,3348.0,2870.0,1637.0
2021,8,사상구,엄궁동,10598.0,27767.0,13872.0,13895.0,2604.0
2021,8,사상구,주례동,23379.0,52726.0,26361.0,26365.0,9009.0
2021,8,사상구,학장동,12145.0,29064.0,14664.0,14400.0,3766.0
2021,8,사하구,감천동,11698.0,25188.0,12546.0,12642.0,4610.0
2021,8,사하구,괴정동,26966.0,59043.0,28564.0,30479.0,10087.0
2021,8,사하구,구평동,4592.0,11731.0,6014.0,5717.0,1112.0
2021,8,사하구,다대동,29148.0,67698.0,33804.0,33894.0,10412.0
2021,8,사하구,당리동,11367.0,26778.0,13110.0,13668.0,3594.0
2021,8,사하구,신평동,14966.0,33720.0,17263.0,16457.0,5728.0
2021,8,사하구,장림동,16874.0,39508.0,20405.0,19103.0,6011.0
2021,8,사하구,하단동,22936.0,47480.0,23631.0,23849.0,10639.0
2021,8,서구,남부민동,7700.0,14622.0,7498.0,7124.0,3861.0
2021,8,서구,동대신동,10176.0,20751.0,9941.0,10810.0,4543.0
2021,8,서구,서대신동,12774.0,30117.0,14168.0,15949.0,4375.0
2021,8,서구,아미동,3912.0,6799.0,3441.0,3358.0,2356.0
2021,8,서구,암남동,6388.0,13330.0,6611.0,6719.0,3030.0
2021,8,서구,초장동,2611.0,4415.0,2232.0,2183.0,1554.0
2021,8,수영구,광안동,35490.0,68357.0,31739.0,36618.0,18295.0
2021,8,수영구,남천동,11225.0,26383.0,12214.0,14169.0,3746.0
2021,8,수영구,망미동,17444.0,38880.0,18723.0,20157.0,6184.0
2021,8,수영구,민락동,13054.0,28843.0,13913.0,14930.0,4949.0
2021,8,수영구,수영동,7870.0,14961.0,7183.0,7778.0,3858.0
2021,8,연제구,거제동,24801.0,62567.0,30139.0,32428.0,6856.0
2021,8,연제구,연산동,67391.0,144297.0,69305.0,74992.0,27247.0
2021,8,영도구,동삼동,20689.0,42087.0,20695.0,21392.0,9223.0
2021,8,영도구,봉래동,6916.0,14608.0,7174.0,7434.0,2856.0
2021,8,영도구,신선동,4663.0,8563.0,4305.0,4258.0,2380.0
2021,8,영도구,영선동,5793.0,12628.0,6150.0,6478.0,2220.0
2021,8,영도구,청학동,10931.0,24266.0,12034.0,12232.0,4109.0
2021,8,중구,남포동,635.0,1184.0,762.0,422.0,441.0
2021,8,중구,대청동,3517.0,6434.0,3015.0,3419.0,1904.0
2021,8,중구,동광동,1762.0,3022.0,1618.0,1404.0,1147.0
2021,8,중구,보수동,5926.0,10880.0,5244.0,5636.0,3236.0
2021,8,중구,부평동,2735.0,4738.0,2237.0,2501.0,1647.0
2021,8,해운대구,반여동,30657.0,72893.0,35816.0,37077.0,9806.0
2021,8,해운대구,우동,33767.0,83871.0,39919.0,43952.0,10100.0
2021,8,해운대구,재송동,26093.0,63373.0,31067.0,32306.0,8175.0
2021,8,해운대구,좌동,36916.0,90413.0,42271.0,48142.0,11462.0
2021,8,해운대구,중동,19499.0,44278.0,21261.0,23017.0,7459.0
2021,9,강서구,강동동,2531.0,4403.0,2387.0,2016.0,1447.0
2021,9,강서구,명지동,30419.0,83189.0,41680.0,41509.0,7193.0
2021,9,금정구,구서동,21534.0,53461.0,25445.0,28016.0,6025.0
2021,9,금정구,금성동,476.0,1062.0,507.0,555.0,186.0
2021,9,금정구,남산동,14099.0,29790.0,14418.0,15372.0,6113.0
2021,9,금정구,서동,14131.0,26259.0,13172.0,13087.0,7152.0
2021,9,금정구,장전동,22323.0,46854.0,23194.0,23660.0,11273.0
2021,9,기장군,기장읍,25375.0,53249.0,25997.0,27252.0,11009.0
2021,9,기장군,일광읍,10738.0,25975.0,12882.0,13093.0,3330.0
2021,9,기장군,장안읍,4720.0,8918.0,4923.0,3995.0,2581.0
2021,9,기장군,정관읍,31662.0,82707.0,40984.0,41723.0,8949.0
2021,9,기장군,철마면,3874.0,7991.0,4051.0,3940.0,1589.0
2021,9,남구,감만동,9514.0,20136.0,10140.0,9996.0,3821.0
2021,9,남구,대연동,43785.0,97072.0,47572.0,49500.0,19266.0
2021,9,남구,문현동,21631.0,46920.0,22866.0,24054.0,8572.0
2021,9,남구,용당동,3487.0,8455.0,4293.0,4162.0,1163.0
2021,9,남구,용호동,33311.0,83029.0,40115.0,42914.0,9272.0
2021,9,남구,우암동,5766.0,13003.0,6426.0,6577.0,1981.0
2021,9,동구,범일동,12612.0,24150.0,11957.0,12193.0,6311.0
2021,9,동구,수정동,12184.0,23528.0,11279.0,12249.0,5799.0
2021,9,동구,좌천동,5385.0,10925.0,5294.0,5631.0,2329.0
2021,9,동구,초량동,15733.0,30999.0,15247.0,15752.0,8272.0
2021,9,동래구,명륜동,9429.0,25007.0,12286.0,12721.0,2399.0
2021,9,동래구,명장동,12819.0,29275.0,14221.0,15054.0,4243.0
2021,9,동래구,사직동,21886.0,56032.0,27192.0,28840.0,6075.0
2021,9,동래구,안락동,18038.0,42188.0,20599.0,21589.0,5885.0
2021,9,동래구,온천동,34609.0,73708.0,35608.0,38100.0,14752.0
2021,9,부산진구,가야동,17409.0,36928.0,18177.0,18751.0,7469.0
2021,9,부산진구,개금동,26361.0,57233.0,27590.0,29643.0,10610.0
2021,9,부산진구,당감동,20160.0,45212.0,21689.0,23523.0,7152.0
2021,9,부산진구,범천동,17569.0,32729.0,15682.0,17047.0,8979.0
2021,9,부산진구,부암동,16711.0,40705.0,19957.0,20748.0,5067.0
2021,9,부산진구,양정동,16833.0,32616.0,15168.0,17448.0,8529.0
2021,9,부산진구,연지동,8709.0,20782.0,9802.0,10980.0,2614.0
2021,9,부산진구,전포동,23561.0,43222.0,20481.0,22741.0,12975.0
2021,9,부산진구,초읍동,10030.0,22268.0,10730.0,11538.0,3608.0
2021,9,북구,구포동,28890.0,62250.0,31880.0,30370.0,11807.0
2021,9,북구,금곡동,18145.0,38379.0,18539.0,19840.0,7478.0
2021,9,북구,덕천동,18434.0,34427.0,16956.0,17471.0,9384.0
2021,9,북구,만덕동,25105.0,62120.0,30370.0,31750.0,6367.0
2021,9,북구,화명동,32102.0,88945.0,43570.0,45375.0,6099.0
2021,9,사상구,감전동,7222.0,13924.0,7439.0,6485.0,3620.0
2021,9,사상구,괘법동,12558.0,23078.0,11958.0,11120.0,7203.0
2021,9,사상구,덕포동,10017.0,22299.0,11362.0,10937.0,3938.0
2021,9,사상구,모라동,19262.0,39147.0,19285.0,19862.0,8484.0
2021,9,사상구,삼락동,3146.0,6221.0,3353.0,2868.0,1653.0
2021,9,사상구,엄궁동,10589.0,27668.0,13829.0,13839.0,2623.0
2021,9,사상구,주례동,23374.0,52527.0,26280.0,26247.0,9029.0
2021,9,사상구,학장동,12137.0,28992.0,14625.0,14367.0,3778.0
2021,9,사하구,감천동,11654.0,25036.0,12458.0,12578.0,4607.0
2021,9,사하구,괴정동,26970.0,58940.0,28488.0,30452.0,10099.0
2021,9,사하구,구평동,4966.0,12507.0,6419.0,6088.0,1264.0
2021,9,사하구,다대동,29107.0,67493.0,33683.0,33810.0,10419.0
2021,9,사하구,당리동,11384.0,26752.0,13096.0,13656.0,3620.0
2021,9,사하구,신평동,14967.0,33619.0,17223.0,16396.0,5748.0
2021,9,사하구,장림동,16857.0,39361.0,20329.0,19032.0,6018.0
2021,9,사하구,하단동,22988.0,47446.0,23632.0,23814.0,10704.0
2021,9,서구,남부민동,7665.0,14507.0,7425.0,7082.0,3862.0
2021,9,서구,동대신동,10189.0,20754.0,9944.0,10810.0,4557.0
2021,9,서구,서대신동,12770.0,30065.0,14145.0,15920.0,4385.0
2021,9,서구,아미동,3910.0,6786.0,3432.0,3354.0,2359.0
2021,9,서구,암남동,6372.0,13293.0,6604.0,6689.0,3024.0
2021,9,서구,초장동,2606.0,4397.0,2225.0,2172.0,1551.0
2021,9,수영구,광안동,35716.0,68588.0,31831.0,36757.0,18506.0
2021,9,수영구,남천동,11245.0,26341.0,12183.0,14158.0,3779.0
2021,9,수영구,망미동,17434.0,38806.0,18702.0,20104.0,6184.0
2021,9,수영구,민락동,13066.0,28842.0,13906.0,14936.0,4964.0
2021,9,수영구,수영동,7882.0,14943.0,7175.0,7768.0,3877.0
2021,9,연제구,거제동,24807.0,62433.0,30079.0,32354.0,6883.0
2021,9,연제구,연산동,67429.0,144191.0,69286.0,74905.0,27324.0
2021,9,영도구,동삼동,20689.0,41895.0,20599.0,21296.0,9287.0
2021,9,영도구,봉래동,6965.0,14688.0,7219.0,7469.0,2890.0
2021,9,영도구,신선동,4649.0,8527.0,4283.0,4244.0,2376.0
2021,9,영도구,영선동,5775.0,12579.0,6111.0,6468.0,2205.0
2021,9,영도구,청학동,10943.0,24241.0,12011.0,12230.0,4134.0
2021,9,중구,남포동,632.0,1178.0,763.0,415.0,440.0
2021,9,중구,대청동,3518.0,6416.0,3008.0,3408.0,1910.0
2021,9,중구,동광동,1760.0,3019.0,1615.0,1404.0,1150.0
2021,9,중구,보수동,5927.0,10853.0,5235.0,5618.0,3247.0
2021,9,중구,부평동,2743.0,4717.0,2231.0,2486.0,1660.0
2021,9,해운대구,반여동,30643.0,72742.0,35743.0,36999.0,9830.0
2021,9,해운대구,우동,33775.0,83687.0,39818.0,43869.0,10144.0
2021,9,해운대구,재송동,26126.0,63306.0,31017.0,32289.0,8216.0
2021,9,해운대구,좌동,36988.0,90355.0,42232.0,48123.0,11534.0
2021,9,해운대구,중동,19544.0,44322.0,21290.0,23032.0,7479.0
2021,10,강서구,강동동,2532.0,4378.0,2378.0,2000.0,1457.0
2021,10,강서구,명지동,30578.0,83454.0,41819.0,41635.0,7282.0
2021,10,금정구,구서동,21592.0,53460.0,25446.0,28014.0,6101.0
2021,10,금정구,금성동,475.0,1062.0,511.0,551.0,186.0
2021,10,금정구,남산동,14178.0,30054.0,14449.0,15605.0,6187.0
2021,10,금정구,서동,14134.0,26206.0,13144.0,13062.0,7177.0
2021,10,금정구,장전동,22510.0,47207.0,23316.0,23891.0,11475.0
2021,10,기장군,기장읍,25398.0,53220.0,25974.0,27246.0,11040.0
2021,10,기장군,일광읍,10743.0,25992.0,12892.0,13100.0,3315.0
2021,10,기장군,장안읍,4713.0,8892.0,4910.0,3982.0,2588.0
2021,10,기장군,정관읍,31709.0,82744.0,40972.0,41772.0,8987.0
2021,10,기장군,철마면,3871.0,7974.0,4042.0,3932.0,1586.0
2021,10,남구,감만동,9497.0,20072.0,10101.0,9971.0,3826.0
2021,10,남구,대연동,44052.0,97370.0,47736.0,49634.0,19543.0
2021,10,남구,문현동,21612.0,46822.0,22812.0,24010.0,8567.0
2021,10,남구,용당동,3502.0,8475.0,4302.0,4173.0,1166.0
2021,10,남구,용호동,33375.0,82996.0,40052.0,42944.0,9354.0
2021,10,남구,우암동,5755.0,12948.0,6392.0,6556.0,1980.0
2021,10,동구,범일동,12599.0,24082.0,11941.0,12141.0,6331.0
2021,10,동구,수정동,12190.0,23500.0,11270.0,12230.0,5821.0
2021,10,동구,좌천동,5388.0,10887.0,5277.0,5610.0,2350.0
2021,10,동구,초량동,15869.0,31148.0,15334.0,15814.0,8395.0
2021,10,동래구,명륜동,9414.0,24978.0,12283.0,12695.0,2394.0
2021,10,동래구,명장동,12845.0,29237.0,14194.0,15043.0,4287.0
2021,10,동래구,사직동,21903.0,55973.0,27171.0,28802.0,6109.0
2021,10,동래구,안락동,18045.0,42158.0,20578.0,21580.0,5889.0
2021,10,동래구,온천동,34688.0,73729.0,35610.0,38119.0,14842.0
2021,10,부산진구,가야동,17463.0,36956.0,18183.0,18773.0,7524.0
2021,10,부산진구,개금동,26379.0,57162.0,27551.0,29611.0,10645.0
2021,10,부산진구,당감동,20157.0,45134.0,21648.0,23486.0,7174.0
2021,10,부산진구,범천동,17570.0,32738.0,15688.0,17050.0,8974.0
2021,10,부산진구,부암동,16753.0,40696.0,19938.0,20758.0,5116.0
2021,10,부산진구,양정동,16857.0,32531.0,15116.0,17415.0,8598.0
2021,10,부산진구,연지동,8687.0,20743.0,9784.0,10959.0,2595.0
2021,10,부산진구,전포동,23563.0,43178.0,20441.0,22737.0,12981.0
2021,10,부산진구,초읍동,10056.0,22306.0,10734.0,11572.0,3642.0
2021,10,북구,구포동,28983.0,62330.0,31896.0,30434.0,11865.0
2021,10,북구,금곡동,18157.0,38349.0,18515.0,19834.0,7487.0
2021,10,북구,덕천동,18408.0,34344.0,16922.0,17422.0,9380.0
2021,10,북구,만덕동,25157.0,62112.0,30352.0,31760.0,6377.0
2021,10,북구,화명동,32245.0,89003.0,43574.0,45429.0,6215.0
2021,10,사상구,감전동,7226.0,13901.0,7431.0,6470.0,3636.0
2021,10,사상구,괘법동,12645.0,23219.0,12003.0,11216.0,7291.0
2021,10,사상구,덕포동,10040.0,22289.0,11363.0,10926.0,3961.0
2021,10,사상구,모라동,19264.0,39068.0,19229.0,19839.0,8501.0
2021,10,사상구,삼락동,3151.0,6224.0,3350.0,2874.0,1655.0
2021,10,사상구,엄궁동,10603.0,27630.0,13802.0,13828.0,2637.0
2021,10,사상구,주례동,23439.0,52669.0,26334.0,26335.0,9112.0
2021,10,사상구,학장동,12137.0,28940.0,14588.0,14352.0,3791.0
2021,10,사하구,감천동,11628.0,24932.0,12398.0,12534.0,4602.0
2021,10,사하구,괴정동,27009.0,58886.0,28458.0,30428.0,10162.0
2021,10,사하구,구평동,5138.0,12862.0,6585.0,6277.0,1331.0
2021,10,사하구,다대동,29098.0,67320.0,33586.0,33734.0,10447.0
2021,10,사하구,당리동,11399.0,26729.0,13084.0,13645.0,3633.0
2021,10,사하구,신평동,14973.0,33552.0,17206.0,16346.0,5771.0
2021,10,사하구,장림동,16873.0,39314.0,20289.0,19025.0,6033.0
2021,10,사하구,하단동,23056.0,47496.0,23653.0,23843.0,10759.0
2021,10,서구,남부민동,7636.0,14446.0,7395.0,7051.0,3849.0
2021,10,서구,동대신동,10230.0,20804.0,9960.0,10844.0,4580.0
2021,10,서구,서대신동,12774.0,30021.0,14120.0,15901.0,4395.0
2021,10,서구,아미동,3890.0,6734.0,3407.0,3327.0,2349.0
2021,10,서구,암남동,6373.0,13266.0,6606.0,6660.0,3028.0
2021,10,서구,초장동,2605.0,4384.0,2217.0,2167.0,1554.0
2021,10,수영구,광안동,35855.0,68618.0,31814.0,36804.0,18662.0
2021,10,수영구,남천동,11255.0,26351.0,12194.0,14157.0,3778.0
2021,10,수영구,망미동,17427.0,38698.0,18656.0,20042.0,6214.0
2021,10,수영구,민락동,13137.0,28932.0,13961.0,14971.0,5007.0
2021,10,수영구,수영동,7899.0,14938.0,7160.0,7778.0,3906.0
2021,10,연제구,거제동,24838.0,62419.0,30069.0,32350.0,6920.0
2021,10,연제구,연산동,67613.0,144166.0,69280.0,74886.0,27552.0
2021,10,영도구,동삼동,20678.0,41802.0,20548.0,21254.0,9318.0
2021,10,영도구,봉래동,7007.0,14729.0,7235.0,7494.0,2916.0
2021,10,영도구,신선동,4628.0,8486.0,4256.0,4230.0,2365.0
2021,10,영도구,영선동,5780.0,12565.0,6107.0,6458.0,2218.0
2021,10,영도구,청학동,10945.0,24174.0,11976.0,12198.0,4162.0
2021,10,중구,남포동,632.0,1177.0,764.0,413.0,440.0
2021,10,중구,대청동,3528.0,6404.0,3002.0,3402.0,1931.0
2021,10,중구,동광동,1750.0,3005.0,1610.0,1395.0,1144.0
2021,10,중구,보수동,5941.0,10844.0,5224.0,5620.0,3271.0
2021,10,중구,부평동,2748.0,4725.0,2242.0,2483.0,1666.0
2021,10,해운대구,반여동,30671.0,72661.0,35672.0,36989.0,9883.0
2021,10,해운대구,우동,33783.0,83696.0,39795.0,43901.0,10158.0
2021,10,해운대구,재송동,26128.0,63232.0,31004.0,32228.0,8252.0
2021,10,해운대구,좌동,37054.0,90371.0,42187.0,48184.0,11597.0
2021,10,해운대구,중동,19584.0,44330.0,21303.0,23027.0,7523.0
2022,5,강서구,강동동,2534.0,4302.0,2329.0,1973.0,1479.0
2022,5,강서구,명지동,31415.0,84518.0,42292.0,42226.0,7914.0
2022,5,금정구,구서동,21361.0,52186.0,24827.0,27359.0,6148.0
2022,5,금정구,금성동,472.0,1030.0,495.0,535.0,193.0
2022,5,금정구,남산동,14208.0,29331.0,14142.0,15189.0,6445.0
2022,5,금정구,서동,13975.0,25496.0,12813.0,12683.0,7220.0
2022,5,금정구,장전동,22616.0,46473.0,22993.0,23480.0,11841.0
2022,5,기장군,기장읍,25786.0,53308.0,25992.0,27316.0,11422.0
2022,5,기장군,일광읍,10723.0,25903.0,12815.0,13088.0,3341.0
2022,5,기장군,장안읍,4720.0,8876.0,4922.0,3954.0,2608.0
2022,5,기장군,정관읍,31950.0,82535.0,40920.0,41615.0,9253.0
2022,5,기장군,철마면,3914.0,7936.0,4042.0,3894.0,1630.0
2022,5,남구,감만동,9388.0,19540.0,9834.0,9706.0,3873.0
2022,5,남구,대연동,44703.0,96965.0,47599.0,49366.0,20455.0
2022,5,남구,문현동,21744.0,46462.0,22630.0,23832.0,8805.0
2022,5,남구,용당동,3481.0,8391.0,4224.0,4167.0,1152.0
2022,5,남구,용호동,33343.0,81948.0,39475.0,42473.0,9577.0
2022,5,남구,우암동,5747.0,12753.0,6283.0,6470.0,2015.0
2022,5,동구,범일동,12929.0,24116.0,11922.0,12194.0,6687.0
2022,5,동구,수정동,12146.0,23114.0,11084.0,12030.0,5891.0
2022,5,동구,좌천동,5835.0,11801.0,5723.0,6078.0,2522.0
2022,5,동구,초량동,16060.0,31277.0,15363.0,15914.0,8558.0
2022,5,동래구,명륜동,9375.0,24499.0,12036.0,12463.0,2478.0
2022,5,동래구,명장동,12815.0,28687.0,13911.0,14776.0,4403.0
2022,5,동래구,사직동,21523.0,54201.0,26299.0,27902.0,6240.0
2022,5,동래구,안락동,17948.0,41351.0,20205.0,21146.0,5989.0
2022,5,동래구,온천동,39302.0,84839.0,40808.0,44031.0,16358.0
2022,5,부산진구,가야동,17413.0,36456.0,18004.0,18452.0,7626.0
2022,5,부산진구,개금동,26421.0,56355.0,27145.0,29210.0,10910.0
2022,5,부산진구,당감동,20138.0,44507.0,21343.0,23164.0,7327.0
2022,5,부산진구,범천동,17538.0,32315.0,15430.0,16885.0,9083.0
2022,5,부산진구,부암동,17077.0,40616.0,19805.0,20811.0,5459.0
2022,5,부산진구,양정동,16743.0,31805.0,14807.0,16998.0,8710.0
2022,5,부산진구,연지동,8672.0,20519.0,9704.0,10815.0,2661.0
2022,5,부산진구,전포동,23640.0,42785.0,20208.0,22577.0,13235.0
2022,5,부산진구,초읍동,9973.0,21901.0,10522.0,11379.0,3672.0
2022,5,북구,구포동,29283.0,61929.0,31621.0,30308.0,12247.0
2022,5,북구,금곡동,18111.0,37791.0,18265.0,19526.0,7582.0
2022,5,북구,덕천동,18370.0,33752.0,16591.0,17161.0,9534.0
2022,5,북구,만덕동,25333.0,61687.0,30167.0,31520.0,6626.0
2022,5,북구,화명동,32233.0,87796.0,42847.0,44949.0,6362.0
2022,5,사상구,감전동,7216.0,13644.0,7289.0,6355.0,3692.0
2022,5,사상구,괘법동,13072.0,23383.0,12071.0,11312.0,7767.0
2022,5,사상구,덕포동,9983.0,21917.0,11153.0,10764.0,3965.0
2022,5,사상구,모라동,19171.0,38366.0,18865.0,19501.0,8594.0
2022,5,사상구,삼락동,3111.0,6090.0,3264.0,2826.0,1653.0
2022,5,사상구,엄궁동,10485.0,26913.0,13440.0,13473.0,2664.0
2022,5,사상구,주례동,23435.0,51974.0,25921.0,26053.0,9277.0
2022,5,사상구,학장동,12145.0,28576.0,14357.0,14219.0,3886.0
2022,5,사하구,감천동,11531.0,24282.0,12046.0,12236.0,4701.0
2022,5,사하구,괴정동,27461.0,59128.0,28498.0,30630.0,10570.0
2022,5,사하구,구평동,5208.0,13040.0,6675.0,6365.0,1328.0
2022,5,사하구,다대동,29095.0,66070.0,32932.0,33138.0,10807.0
2022,5,사하구,당리동,11361.0,26185.0,12763.0,13422.0,3737.0
2022,5,사하구,신평동,15807.0,35010.0,17942.0,17068.0,6142.0
2022,5,사하구,장림동,16834.0,38697.0,19919.0,18778.0,6131.0
2022,5,사하구,하단동,23510.0,47306.0,23624.0,23682.0,11356.0
2022,5,서구,남부민동,7562.0,14158.0,7264.0,6894.0,3863.0
2022,5,서구,동대신동,10307.0,20642.0,9887.0,10755.0,4742.0
2022,5,서구,서대신동,12642.0,29417.0,13838.0,15579.0,4414.0
2022,5,서구,아미동,3824.0,6471.0,3270.0,3201.0,2376.0
2022,5,서구,암남동,6293.0,13030.0,6468.0,6562.0,3011.0
2022,5,서구,초장동,2541.0,4219.0,2139.0,2080.0,1537.0
2022,5,수영구,광안동,36617.0,68648.0,31703.0,36945.0,19568.0
2022,5,수영구,남천동,11350.0,26129.0,12117.0,14012.0,3954.0
2022,5,수영구,망미동,17381.0,38032.0,18258.0,19774.0,6390.0
2022,5,수영구,민락동,13359.0,28858.0,13933.0,14925.0,5334.0
2022,5,수영구,수영동,7877.0,14683.0,7029.0,7654.0,3955.0
2022,5,연제구,거제동,24678.0,61209.0,29399.0,31810.0,7025.0
2022,5,연제구,연산동,69445.0,146383.0,70317.0,76066.0,28743.0
